Transaction_ID,Date,Category,Region,Sales_Amount,Quantity,Discount,Profit_Margin,Payment_Method,Customer_Rating,Net_Profit
TRX-000863,2022-11-15 09:00:00,Electronics,Asia-Pacific,2334.01,3,0.3,0.27,Bank Transfer,1.2,630.18
TRX-000864,2022-06-20 18:00:00,Home & Kitchen,Europe,3193.07,6,0.09,0.39,Credit Card,3.4,1245.3
TRX-000865,2022-05-11 06:00:00,Sports,Asia-Pacific,2677.0,2,0.08,0.39,Bank Transfer,3.9,1044.03
TRX-000866,2022-05-13 11:00:00,Home & Kitchen,Latin America,4068.51,1,0.03,0.12,PayPal,4.0,488.22
TRX-000867,2022-07-10 14:00:00,Beauty,Latin America,3715.09,4,0.05,0.23,Bank Transfer,3.7,854.47
TRX-000868,2023-02-17 22:00:00,Beauty,Latin America,2886.11,5,0.17,0.29,Bank Transfer,3.2,836.97
TRX-000869,2022-12-18 01:00:00,Fashion,Europe,1508.31,8,0.14,0.33,PayPal,2.5,497.74
TRX-000870,2023-01-06 18:00:00,Books,Middle East,4065.51,7,0.15,0.22,PayPal,3.0,894.41
TRX-000871,2022-02-19 21:00:00,Sports,Asia-Pacific,2767.5,5,0.29,0.38,Credit Card,3.7,1051.65
TRX-000872,2022-05-02 18:00:00,Electronics,Asia-Pacific,2159.64,7,0.17,0.38,PayPal,1.1,820.66
TRX-000873,2022-03-12 04:00:00,Books,North America,2711.58,6,0.07,0.34,PayPal,1.5,921.94
TRX-000874,2022-06-04 07:00:00,Home & Kitchen,Europe,1812.61,3,0.17,0.16,PayPal,1.0,290.02
TRX-000875,2023-01-17 04:00:00,Home & Kitchen,Latin America,3132.06,7,0.05,0.37,Bank Transfer,1.1,1158.86
TRX-000876,2022-10-07 17:00:00,Home & Kitchen,North America,234.61,7,0.15,0.11,Bank Transfer,4.9,25.81
TRX-000877,2022-11-05 04:00:00,Beauty,North America,4450.72,9,0.08,0.1,Crypto,4.5,445.07
TRX-000878,2022-08-24 06:00:00,Fashion,Middle East,3783.32,2,0.18,0.29,PayPal,4.4,1097.16
TRX-000879,2022-10-29 00:00:00,Beauty,Latin America,4177.65,9,0.16,0.14,Crypto,1.1,584.87
TRX-000880,2022-04-07 12:00:00,Beauty,North America,48.78,1,0.07,0.39,PayPal,1.2,19.02
TRX-000881,2022-11-23 16:00:00,Home & Kitchen,Latin America,3927.57,6,0.22,0.1,Credit Card,2.9,392.76
TRX-000882,2022-11-04 03:00:00,Beauty,Latin America,2924.01,8,0.27,0.31,Credit Card,1.4,906.44
TRX-000883,2022-01-09 19:00:00,Books,Asia-Pacific,4177.79,2,0.18,0.05,PayPal,4.0,208.89
TRX-000884,2022-07-04 01:00:00,Beauty,Europe,687.41,7,0.29,0.35,Credit Card,1.5,240.59
TRX-000885,2022-08-23 07:00:00,Electronics,Middle East,4609.06,1,0.12,0.12,PayPal,3.1,553.09
TRX-000886,2022-05-10 00:00:00,Fashion,Middle East,4548.72,4,0.16,0.25,Bank Transfer,4.8,1137.18
TRX-000887,2022-10-28 14:00:00,Beauty,Asia-Pacific,3462.78,6,0.07,0.07,PayPal,3.6,242.39
TRX-000888,2022-12-17 21:00:00,Sports,Middle East,1259.7,5,0.24,0.08,PayPal,1.3,100.78
TRX-000889,2022-04-01 15:00:00,Beauty,North America,4356.98,2,0.21,0.34,PayPal,3.6,1481.37
TRX-000890,2022-06-25 14:00:00,Books,Latin America,777.33,7,0.26,0.12,Bank Transfer,4.9,93.28
TRX-000891,2022-06-24 17:00:00,Fashion,Middle East,525.17,9,0.08,0.36,Credit Card,4.0,189.06
TRX-000892,2022-10-27 20:00:00,Books,Middle East,666.1,1,0.22,0.3,Credit Card,4.9,199.83
TRX-000893,2023-01-17 18:00:00,Home & Kitchen,North America,4858.91,1,0.25,0.28,Crypto,1.8,1360.49
TRX-000894,2022-09-20 21:00:00,Home & Kitchen,Latin America,1635.29,9,0.04,0.37,Bank Transfer,4.9,605.06
TRX-000895,2022-11-01 13:00:00,Books,Middle East,3121.5,8,0.14,0.4,PayPal,2.5,1248.6
TRX-000896,2022-01-22 19:00:00,Books,Middle East,2134.41,4,0.3,0.3,PayPal,4.4,640.32
TRX-000897,2022-06-05 19:00:00,Beauty,Middle East,4033.78,9,0.18,0.16,Crypto,1.6,645.4
TRX-000898,2022-03-24 01:00:00,Beauty,Latin America,636.63,1,0.06,0.32,Crypto,4.0,203.72
TRX-000899,2022-12-11 09:00:00,Home & Kitchen,Middle East,4479.24,9,0.04,0.38,Crypto,2.9,1702.11
TRX-000900,2022-09-09 11:00:00,Books,Asia-Pacific,46.94,4,0.08,0.27,Bank Transfer,1.3,12.67
TRX-000901,2022-10-28 13:00:00,Sports,Europe,3830.97,8,0.17,0.36,Credit Card,4.4,1379.15
TRX-000902,2022-12-24 15:00:00,Sports,Middle East,1356.5,3,0.18,0.08,PayPal,1.9,108.52
TRX-000903,2022-06-23 08:00:00,Books,North America,4165.1,2,0.15,0.21,Bank Transfer,4.1,874.67
TRX-000904,2023-02-14 22:00:00,Sports,Asia-Pacific,2685.75,1,0.01,0.22,Bank Transfer,1.4,590.86
TRX-000905,2022-10-10 15:00:00,Beauty,North America,4535.02,5,0.05,0.23,Crypto,3.4,1043.05
TRX-000906,2022-05-13 19:00:00,Beauty,Asia-Pacific,3996.2,1,0.07,0.25,Credit Card,2.8,999.05
TRX-000907,2022-12-24 00:00:00,Sports,Europe,4114.67,9,0.11,0.31,Credit Card,2.0,1275.55
TRX-000908,2022-12-26 23:00:00,Books,Asia-Pacific,1389.22,1,0.29,0.08,Credit Card,1.4,111.14
TRX-000909,2022-12-16 12:00:00,Fashion,North America,1671.85,1,0.29,0.09,Credit Card,3.5,150.47
TRX-000910,2022-09-19 23:00:00,Sports,Latin America,3265.78,9,0.08,0.39,Crypto,4.7,1273.65
TRX-000911,2022-02-25 07:00:00,Home & Kitchen,North America,775.98,4,0.09,0.07,Bank Transfer,2.2,54.32
TRX-000912,2022-03-27 14:00:00,Beauty,Asia-Pacific,169.46,1,0.27,0.36,Bank Transfer,4.1,61.01
TRX-000913,2023-01-12 21:00:00,Electronics,Middle East,4536.93,1,0.04,0.19,PayPal,3.0,862.02
TRX-000914,2022-12-30 15:00:00,Sports,Asia-Pacific,2058.02,7,0.12,0.19,PayPal,4.8,391.02
TRX-000915,2022-02-26 23:00:00,Fashion,North America,105.89,8,0.28,0.22,Credit Card,2.9,23.3
TRX-000916,2022-02-23 06:00:00,Electronics,Europe,210.37,1,0.26,0.16,Credit Card,2.2,33.66
TRX-000917,2022-03-09 12:00:00,Beauty,North America,1341.83,5,0.05,0.31,Crypto,4.8,415.97
TRX-000918,2022-02-17 11:00:00,Beauty,Middle East,2518.18,9,0.03,0.06,PayPal,3.2,151.09
TRX-000919,2022-10-21 09:00:00,Electronics,Middle East,3304.32,6,0.2,0.37,PayPal,2.8,1222.6
TRX-000920,2022-01-20 22:00:00,Home & Kitchen,Middle East,4718.24,8,0.01,0.2,Crypto,2.0,943.65
TRX-000921,2022-12-28 04:00:00,Electronics,North America,414.19,7,0.11,0.2,Bank Transfer,1.5,82.84
TRX-000922,2022-10-05 23:00:00,Electronics,Asia-Pacific,3011.67,8,0.16,0.38,Bank Transfer,2.1,1144.43
TRX-000923,2022-11-02 21:00:00,Beauty,Europe,3376.54,7,0.01,0.39,Credit Card,4.3,1316.85
TRX-000924,2022-06-27 00:00:00,Home & Kitchen,Europe,4754.52,4,0.23,0.29,Bank Transfer,3.5,1378.81
TRX-000925,2022-10-07 23:00:00,Sports,Latin America,907.1,2,0.22,0.37,Credit Card,4.5,335.63
TRX-000926,2022-01-14 11:00:00,Home & Kitchen,Asia-Pacific,4725.21,7,0.13,0.32,Crypto,4.8,1512.07
TRX-000927,2022-02-18 06:00:00,Books,Middle East,3307.88,1,0.06,0.37,Credit Card,2.3,1223.92
TRX-000928,2022-11-17 08:00:00,Home & Kitchen,Europe,1595.44,8,0.18,0.29,Crypto,3.3,462.68
TRX-000929,2023-01-14 11:00:00,Books,Latin America,2310.12,9,0.01,0.38,PayPal,3.1,877.85
TRX-000930,2022-06-04 15:00:00,Electronics,Asia-Pacific,980.51,8,0.07,0.29,Bank Transfer,3.5,284.35
TRX-000931,2022-11-17 17:00:00,Home & Kitchen,North America,1799.49,8,0.13,0.11,Bank Transfer,4.8,197.94
TRX-000932,2023-01-23 06:00:00,Electronics,Middle East,4833.64,8,0.12,0.38,Bank Transfer,2.3,1836.78
TRX-000933,2022-01-02 09:00:00,Fashion,Middle East,2474.57,1,0.17,0.15,Bank Transfer,4.1,371.19
TRX-000934,2022-08-01 03:00:00,Electronics,Latin America,3255.47,4,0.28,0.09,Credit Card,4.5,292.99
TRX-000935,2022-10-17 19:00:00,Books,Middle East,2049.99,3,0.19,0.18,Credit Card,4.9,369.0
TRX-000936,2022-03-07 08:00:00,Beauty,Middle East,555.71,9,0.18,0.26,Crypto,2.5,144.48
TRX-000937,2022-05-27 01:00:00,Books,Europe,3515.71,1,0.29,0.39,Credit Card,4.4,1371.13
TRX-000938,2022-02-09 08:00:00,Electronics,Asia-Pacific,1146.47,4,0.28,0.12,Credit Card,2.5,137.58
TRX-000939,2022-10-20 23:00:00,Fashion,Asia-Pacific,27.41,6,0.14,0.28,Crypto,1.6,7.67
TRX-000940,2022-08-13 03:00:00,Sports,North America,1384.4,1,0.2,0.3,Bank Transfer,2.3,415.32
TRX-000941,2022-01-16 16:00:00,Sports,Europe,3024.85,8,0.07,0.14,Crypto,3.0,423.48
TRX-000942,2022-02-14 19:00:00,Sports,Middle East,1248.15,6,0.06,0.37,Credit Card,4.6,461.82
TRX-000943,2022-01-09 08:00:00,Electronics,Europe,654.64,7,0.19,0.4,Credit Card,4.3,261.86
TRX-000944,2022-05-03 06:00:00,Books,North America,4118.18,6,0.06,0.17,Crypto,3.3,700.09
TRX-000945,2022-01-11 03:00:00,Home & Kitchen,Middle East,4399.77,2,0.04,0.18,Bank Transfer,3.8,791.96
TRX-000946,2022-08-09 16:00:00,Sports,Europe,246.0,7,0.29,0.28,Credit Card,4.8,68.88
TRX-000947,2022-02-15 20:00:00,Sports,North America,2984.39,8,0.19,0.37,Crypto,1.7,1104.22
TRX-000948,2022-03-09 13:00:00,Home & Kitchen,Europe,1247.15,9,0.06,0.24,PayPal,1.0,299.32
TRX-000949,2022-10-18 02:00:00,Home & Kitchen,Asia-Pacific,2071.51,1,0.15,0.3,Bank Transfer,2.2,621.45
TRX-000950,2022-07-19 11:00:00,Sports,Middle East,2014.35,3,0.16,0.06,PayPal,4.6,120.86
TRX-000951,2022-11-04 06:00:00,Home & Kitchen,North America,4850.58,2,0.27,0.15,PayPal,4.4,727.59
TRX-000952,2022-04-23 23:00:00,Home & Kitchen,Europe,1557.41,5,0.04,0.15,Crypto,4.0,233.61
TRX-000953,2022-12-14 15:00:00,Electronics,Asia-Pacific,1167.97,5,0.08,0.08,Bank Transfer,4.0,93.44
TRX-000954,2022-09-17 20:00:00,Books,Asia-Pacific,1479.81,4,0.26,0.07,Crypto,4.2,103.59
TRX-000955,2022-02-22 05:00:00,Sports,North America,2665.06,8,0.04,0.2,Credit Card,4.2,533.01
TRX-000956,2022-08-14 01:00:00,Home & Kitchen,Middle East,2039.62,1,0.15,0.33,Bank Transfer,2.1,673.07
TRX-000957,2022-10-04 19:00:00,Sports,Latin America,3584.51,7,0.22,0.1,Crypto,3.6,358.45
TRX-000958,2022-09-06 20:00:00,Home & Kitchen,Middle East,814.76,7,0.03,0.39,Credit Card,3.1,317.76
TRX-000959,2022-08-23 05:00:00,Beauty,Middle East,2542.02,7,0.29,0.23,Crypto,3.6,584.66
TRX-000960,2022-10-20 00:00:00,Books,Latin America,4119.74,1,0.02,0.13,PayPal,2.9,535.57
TRX-000961,2022-08-11 03:00:00,Beauty,Middle East,4345.04,1,0.27,0.32,Bank Transfer,1.6,1390.41
TRX-000962,2022-03-28 14:00:00,Fashion,Latin America,1016.24,7,0.1,0.2,PayPal,3.2,203.25
TRX-000963,2022-12-03 22:00:00,Books,Middle East,613.78,9,0.26,0.1,Credit Card,2.4,61.38
TRX-000964,2022-09-21 02:00:00,Home & Kitchen,Middle East,4253.28,5,0.21,0.08,Credit Card,3.3,340.26
TRX-000965,2022-10-21 13:00:00,Home & Kitchen,Middle East,2771.18,5,0.25,0.16,Credit Card,4.2,443.39
TRX-000966,2022-01-02 11:00:00,Electronics,Middle East,1419.51,8,0.1,0.38,Crypto,1.8,539.41
TRX-000967,2022-01-21 11:00:00,Beauty,Asia-Pacific,735.94,4,0.28,0.16,Credit Card,3.4,117.75
TRX-000968,2022-06-19 22:00:00,Beauty,Middle East,2600.56,6,0.15,0.33,Credit Card,3.7,858.18
TRX-000969,2022-08-31 15:00:00,Home & Kitchen,Middle East,288.66,2,0.3,0.12,Credit Card,3.2,34.64
TRX-000970,2022-10-08 01:00:00,Books,North America,2455.87,8,0.07,0.39,Credit Card,1.8,957.79
TRX-000971,2022-07-27 09:00:00,Beauty,Middle East,1073.3,4,0.03,0.07,Bank Transfer,2.6,75.13
TRX-000972,2022-01-14 07:00:00,Electronics,Europe,4002.14,9,0.07,0.12,Credit Card,3.0,480.26
TRX-000973,2022-12-22 22:00:00,Books,Europe,1491.52,9,0.17,0.18,Crypto,2.6,268.47
TRX-000974,2022-06-29 02:00:00,Fashion,Asia-Pacific,3049.5,9,0.19,0.14,Crypto,1.8,426.93
TRX-000975,2022-06-20 05:00:00,Sports,Latin America,3516.04,7,0.3,0.24,PayPal,2.4,843.85
TRX-000976,2022-09-03 04:00:00,Sports,Middle East,2322.34,5,0.17,0.24,PayPal,1.3,557.36
TRX-000977,2022-07-14 19:00:00,Electronics,Middle East,2174.26,5,0.11,0.08,Bank Transfer,3.7,173.94
TRX-000978,2022-04-28 11:00:00,Sports,North America,2600.44,7,0.26,0.15,Bank Transfer,1.6,390.07
TRX-000979,2022-11-09 14:00:00,Sports,Asia-Pacific,1827.51,8,0.29,0.39,PayPal,3.8,712.73
TRX-000980,2022-01-23 16:00:00,Beauty,Asia-Pacific,4947.11,5,0.1,0.1,Bank Transfer,1.2,494.71
TRX-000981,2023-02-01 19:00:00,Fashion,Latin America,2773.76,9,0.22,0.13,Crypto,3.7,360.59
TRX-000982,2022-11-12 11:00:00,Fashion,Middle East,2954.59,7,0.12,0.39,Credit Card,3.8,1152.29
TRX-000983,2022-09-17 10:00:00,Fashion,Europe,777.56,3,0.2,0.31,Crypto,4.0,241.04
TRX-000984,2022-07-09 07:00:00,Home & Kitchen,North America,1863.5,8,0.25,0.26,Bank Transfer,2.7,484.51
TRX-000985,2022-10-24 13:00:00,Fashion,Middle East,3173.65,5,0.22,0.23,PayPal,2.7,729.94
TRX-000986,2022-04-21 00:00:00,Electronics,Asia-Pacific,1035.5,9,0.13,0.37,Crypto,2.0,383.14
TRX-000987,2022-04-26 08:00:00,Electronics,Europe,4344.72,3,0.03,0.32,PayPal,1.4,1390.31
TRX-000988,2022-01-11 09:00:00,Electronics,Middle East,4097.45,6,0.22,0.26,Bank Transfer,4.9,1065.34
TRX-000989,2022-12-12 20:00:00,Books,Latin America,319.61,6,0.24,0.11,PayPal,3.8,35.16
TRX-000990,2022-04-18 09:00:00,Electronics,Latin America,1375.59,2,0.2,0.37,PayPal,4.3,508.97
TRX-000991,2022-09-18 16:00:00,Sports,Latin America,2408.02,8,0.02,0.37,Crypto,2.8,890.97
TRX-000992,2022-04-30 04:00:00,Books,Middle East,4237.19,8,0.2,0.26,Credit Card,4.7,1101.67
TRX-000993,2022-09-29 23:00:00,Home & Kitchen,Middle East,1953.35,6,0.3,0.11,PayPal,4.5,214.87
TRX-000994,2022-09-07 23:00:00,Electronics,Europe,1097.43,4,0.23,0.11,PayPal,1.2,120.72
TRX-000995,2022-09-17 00:00:00,Home & Kitchen,North America,1063.49,6,0.14,0.26,Crypto,2.4,276.51
TRX-000996,2022-08-03 08:00:00,Sports,Latin America,785.29,6,0.22,0.21,Bank Transfer,4.4,164.91
TRX-000997,2022-06-12 09:00:00,Electronics,Latin America,2970.12,9,0.22,0.32,PayPal,1.9,950.44
TRX-000998,2022-12-15 11:00:00,Home & Kitchen,Europe,1445.68,1,0.02,0.2,Crypto,3.5,289.14
TRX-000999,2023-01-02 01:00:00,Sports,Middle East,323.37,4,0.07,0.2,Credit Card,4.1,64.67
TRX-001000,2022-05-11 06:00:00,Home & Kitchen,North America,3499.39,2,0.15,0.06,PayPal,2.9,209.96
TRX-001001,2022-11-26 19:00:00,Fashion,Asia-Pacific,173.99,2,0.14,0.34,PayPal,1.5,59.16
TRX-001002,2022-01-19 04:00:00,Books,North America,2078.05,4,0.14,0.39,Bank Transfer,1.3,810.44
TRX-001003,2022-06-10 03:00:00,Electronics,Latin America,4008.88,3,0.3,0.27,Crypto,1.8,1082.4
TRX-001004,2022-03-25 13:00:00,Beauty,Europe,3295.13,8,0.25,0.23,Credit Card,4.5,757.88
TRX-001005,2022-06-04 07:00:00,Sports,Latin America,2198.5,3,0.13,0.24,Credit Card,1.1,527.64
TRX-001006,2022-08-25 14:00:00,Books,Middle East,256.5,8,0.16,0.15,Credit Card,3.7,38.48
TRX-001007,2022-12-18 14:00:00,Sports,Asia-Pacific,1025.76,2,0.13,0.21,Bank Transfer,2.2,215.41
TRX-001008,2022-05-14 21:00:00,Books,Middle East,653.06,8,0.23,0.13,PayPal,1.4,84.9
TRX-001009,2022-07-14 19:00:00,Electronics,North America,1018.27,9,0.02,0.23,PayPal,4.6,234.2
TRX-001010,2023-01-12 11:00:00,Sports,Middle East,3352.38,5,0.01,0.17,Crypto,4.0,569.9
TRX-001011,2023-02-14 14:00:00,Sports,North America,2418.51,9,0.24,0.2,Crypto,3.0,483.7
TRX-001012,2022-09-04 18:00:00,Beauty,Asia-Pacific,4486.52,3,0.19,0.18,PayPal,3.5,807.57
TRX-001013,2022-08-28 18:00:00,Home & Kitchen,Asia-Pacific,3654.39,7,0.16,0.26,Bank Transfer,2.4,950.14
TRX-001014,2022-03-22 13:00:00,Fashion,North America,4358.55,2,0.19,0.21,Bank Transfer,2.0,915.3
TRX-001015,2022-12-18 00:00:00,Electronics,Middle East,3348.1,3,0.16,0.31,Crypto,3.1,1037.91
TRX-001016,2022-10-09 09:00:00,Sports,Asia-Pacific,2323.01,6,0.28,0.22,Crypto,2.9,511.06
TRX-001017,2022-10-27 22:00:00,Sports,Middle East,4628.64,2,0.3,0.38,Crypto,2.9,1758.88
TRX-001018,2023-01-02 22:00:00,Sports,North America,50.51,7,0.2,0.2,Bank Transfer,1.6,10.1
TRX-001019,2022-02-20 09:00:00,Beauty,North America,1995.13,5,0.24,0.32,Bank Transfer,2.4,638.44
TRX-001020,2022-04-11 22:00:00,Books,Latin America,2585.52,3,0.21,0.26,Crypto,2.9,672.24
TRX-001021,2022-03-19 00:00:00,Electronics,Asia-Pacific,581.8,7,0.1,0.21,Credit Card,4.1,122.18
TRX-001022,2022-06-28 11:00:00,Books,Latin America,2424.72,6,0.05,0.27,Crypto,3.4,654.67
TRX-001023,2022-11-11 22:00:00,Fashion,North America,2791.06,4,0.3,0.32,Crypto,4.6,893.14
TRX-001024,2022-12-24 10:00:00,Electronics,Europe,2403.39,6,0.09,0.11,PayPal,3.8,264.37
TRX-001025,2022-06-17 20:00:00,Beauty,Europe,958.21,5,0.2,0.29,PayPal,3.9,277.88
TRX-001026,2022-09-09 00:00:00,Fashion,Asia-Pacific,4358.6,5,0.2,0.24,Credit Card,1.6,1046.06
TRX-001027,2022-10-01 22:00:00,Electronics,Europe,816.46,7,0.26,0.12,PayPal,2.3,97.98
TRX-001028,2023-01-09 22:00:00,Electronics,Latin America,4869.02,9,0.19,0.38,Crypto,3.5,1850.23
TRX-001029,2022-01-10 12:00:00,Fashion,Europe,4405.7,7,0.1,0.32,Bank Transfer,2.5,1409.82
TRX-001030,2022-08-08 16:00:00,Books,Europe,2540.75,8,0.22,0.31,Crypto,1.7,787.63
TRX-001031,2022-04-23 15:00:00,Fashion,Europe,3331.71,9,0.02,0.24,Crypto,1.9,799.61
TRX-001032,2023-02-18 13:00:00,Electronics,Europe,3650.91,8,0.21,0.31,Crypto,4.3,1131.78
TRX-001033,2022-08-25 18:00:00,Fashion,North America,3467.23,9,0.15,0.35,PayPal,4.0,1213.53
TRX-001034,2022-11-02 10:00:00,Sports,Latin America,2947.19,4,0.13,0.07,Credit Card,1.2,206.3
TRX-001035,2022-02-23 12:00:00,Fashion,Europe,1930.2,5,0.19,0.33,Credit Card,3.9,636.97
TRX-001036,2022-06-04 13:00:00,Electronics,Latin America,4825.38,4,0.07,0.28,Crypto,1.5,1351.11
TRX-001037,2022-08-31 16:00:00,Home & Kitchen,Europe,4607.97,9,0.2,0.29,Credit Card,1.7,1336.31
TRX-001038,2022-05-02 19:00:00,Books,Middle East,1171.72,2,0.17,0.4,Bank Transfer,1.7,468.69
TRX-001039,2022-02-22 00:00:00,Fashion,Latin America,2024.67,9,0.14,0.2,PayPal,1.4,404.93
TRX-001040,2022-11-21 12:00:00,Books,Asia-Pacific,2429.25,1,0.1,0.4,PayPal,3.8,971.7
TRX-001041,2022-01-14 22:00:00,Fashion,Asia-Pacific,3366.68,9,0.11,0.07,Crypto,4.5,235.67
TRX-001042,2022-11-29 19:00:00,Books,Middle East,2248.97,7,0.26,0.28,Bank Transfer,4.0,629.71
TRX-001043,2022-06-20 17:00:00,Sports,Asia-Pacific,3940.03,5,0.18,0.28,Crypto,4.2,1103.21
TRX-001044,2022-03-28 07:00:00,Beauty,Latin America,563.15,8,0.15,0.35,Bank Transfer,1.7,197.1
TRX-001045,2022-06-24 15:00:00,Sports,North America,4248.93,1,0.16,0.19,PayPal,1.7,807.3
TRX-001046,2022-11-15 11:00:00,Home & Kitchen,Middle East,3337.25,6,0.01,0.25,Credit Card,4.9,834.31
TRX-001047,2023-02-18 11:00:00,Fashion,Asia-Pacific,3818.73,1,0.2,0.16,Credit Card,1.5,611.0
TRX-001048,2022-05-20 11:00:00,Home & Kitchen,Asia-Pacific,4185.45,3,0.16,0.1,Credit Card,3.2,418.54
TRX-001049,2022-10-01 03:00:00,Fashion,Latin America,3918.5,8,0.03,0.21,Credit Card,3.2,822.88
TRX-001050,2022-12-23 08:00:00,Electronics,North America,1444.26,9,0.07,0.26,Credit Card,2.8,375.51
TRX-001051,2022-11-17 11:00:00,Beauty,Middle East,532.96,8,0.28,0.21,PayPal,1.8,111.92
TRX-001052,2022-06-26 17:00:00,Sports,Middle East,1588.93,8,0.2,0.06,Crypto,4.6,95.34
TRX-001053,2023-01-06 00:00:00,Sports,North America,2113.55,3,0.17,0.34,Bank Transfer,1.1,718.61
TRX-001054,2022-11-14 06:00:00,Fashion,Latin America,1426.29,5,0.28,0.3,Credit Card,2.5,427.89
TRX-001055,2022-04-27 02:00:00,Home & Kitchen,Latin America,2093.52,1,0.17,0.19,Bank Transfer,4.0,397.77
TRX-001056,2022-06-02 01:00:00,Beauty,Europe,4263.86,3,0.16,0.28,Crypto,4.0,1193.88
TRX-001057,2022-06-16 14:00:00,Home & Kitchen,Asia-Pacific,3510.24,8,0.06,0.33,Bank Transfer,3.5,1158.38
TRX-001058,2022-08-31 13:00:00,Electronics,Europe,85.38,7,0.07,0.26,Bank Transfer,2.9,22.2
TRX-001059,2022-07-24 10:00:00,Home & Kitchen,Middle East,3346.31,6,0.15,0.38,Crypto,4.2,1271.6
TRX-001060,2022-04-21 06:00:00,Electronics,Europe,3373.95,1,0.24,0.33,Crypto,1.9,1113.4
TRX-001061,2022-02-11 22:00:00,Home & Kitchen,North America,2825.06,3,0.02,0.34,Credit Card,3.7,960.52
TRX-001062,2023-02-21 00:00:00,Fashion,Europe,406.35,9,0.0,0.16,PayPal,4.6,65.02
TRX-001063,2022-07-10 08:00:00,Books,Asia-Pacific,4051.52,4,0.24,0.25,Credit Card,3.2,1012.88
TRX-001064,2023-02-10 04:00:00,Books,Europe,3117.16,8,0.02,0.1,PayPal,4.9,311.72
TRX-001065,2022-05-19 13:00:00,Home & Kitchen,Latin America,1482.41,3,0.12,0.07,Credit Card,1.7,103.77
TRX-001066,2022-02-28 23:00:00,Sports,Europe,1648.18,6,0.2,0.12,Bank Transfer,2.5,197.78
TRX-001067,2022-10-26 16:00:00,Beauty,Middle East,1515.2,8,0.22,0.25,Credit Card,4.3,378.8
TRX-001068,2022-12-15 07:00:00,Beauty,Middle East,2669.94,2,0.27,0.09,Credit Card,4.5,240.29
TRX-001069,2022-06-12 15:00:00,Sports,North America,4863.36,7,0.05,0.25,Credit Card,2.4,1215.84
TRX-001070,2022-05-11 16:00:00,Books,Asia-Pacific,1014.09,5,0.12,0.28,Credit Card,4.9,283.95
TRX-001071,2022-07-03 10:00:00,Beauty,Latin America,4431.25,2,0.07,0.16,Crypto,1.7,709.0
TRX-001072,2022-06-21 17:00:00,Home & Kitchen,Asia-Pacific,3988.79,5,0.04,0.14,Bank Transfer,2.9,558.43
TRX-001073,2022-06-08 03:00:00,Electronics,Europe,3097.64,7,0.23,0.09,Bank Transfer,2.0,278.79
TRX-001074,2023-01-26 18:00:00,Fashion,North America,2383.71,1,0.19,0.26,Credit Card,2.9,619.76
TRX-001075,2022-02-19 03:00:00,Beauty,Asia-Pacific,2217.4,5,0.19,0.26,PayPal,1.8,576.52
TRX-001076,2022-07-18 14:00:00,Beauty,Europe,2802.56,7,0.26,0.36,Crypto,4.6,1008.92
TRX-001077,2023-01-02 16:00:00,Beauty,Middle East,2727.67,6,0.12,0.17,Crypto,1.3,463.7
TRX-001078,2022-04-18 08:00:00,Beauty,Latin America,4574.52,3,0.02,0.33,PayPal,5.0,1509.59
TRX-001079,2022-10-28 00:00:00,Sports,Latin America,624.5,9,0.16,0.3,PayPal,5.0,187.35
TRX-001080,2022-02-18 01:00:00,Home & Kitchen,Latin America,1835.45,5,0.11,0.12,Credit Card,3.6,220.25
TRX-001081,2022-12-28 08:00:00,Beauty,Latin America,118.08,5,0.03,0.08,PayPal,4.3,9.45
TRX-001082,2022-06-15 02:00:00,Electronics,North America,79.34,4,0.16,0.36,Bank Transfer,1.9,28.56
TRX-001083,2022-07-31 23:00:00,Books,Middle East,1556.38,8,0.12,0.24,Credit Card,1.9,373.53
TRX-001084,2022-07-07 12:00:00,Beauty,Asia-Pacific,4438.28,4,0.23,0.4,Credit Card,4.9,1775.31
TRX-001085,2022-10-17 20:00:00,Sports,Asia-Pacific,3103.09,1,0.27,0.24,Credit Card,4.1,744.74
TRX-001086,2023-01-08 00:00:00,Beauty,Middle East,2992.11,2,0.2,0.12,Bank Transfer,1.8,359.05
TRX-001087,2022-02-27 07:00:00,Home & Kitchen,Middle East,4625.07,6,0.03,0.17,Credit Card,1.1,786.26
TRX-001088,2022-10-16 07:00:00,Fashion,Europe,1784.53,4,0.13,0.13,Crypto,4.7,231.99
TRX-001089,2022-12-23 10:00:00,Home & Kitchen,Europe,1475.3,3,0.06,0.12,Crypto,1.2,177.04
TRX-001090,2022-03-17 14:00:00,Sports,Europe,283.2,9,0.02,0.16,PayPal,3.3,45.31
TRX-001091,2023-02-05 04:00:00,Books,Latin America,2663.89,4,0.24,0.18,Crypto,3.1,479.5
TRX-001092,2023-02-20 14:00:00,Sports,Middle East,3691.16,7,0.06,0.36,Credit Card,2.5,1328.82
TRX-001093,2023-02-11 13:00:00,Electronics,North America,4211.48,6,0.16,0.35,Crypto,3.9,1474.02
TRX-001094,2022-06-15 08:00:00,Home & Kitchen,Middle East,2172.34,5,0.1,0.2,PayPal,3.2,434.47
TRX-001095,2022-09-08 16:00:00,Fashion,North America,1201.17,5,0.28,0.37,Crypto,1.4,444.43
TRX-001096,2022-08-29 00:00:00,Electronics,Europe,1626.19,7,0.28,0.36,Credit Card,2.7,585.43
